SYMBOL,COUNTRY,WEBSITE,INDUSTRY,SECTOR
FUL,United States,https://www.hbfuller.com,Specialty Chemicals,Basic Materials
XTKG,Singapore,https://www.x3holdings.com,Software—Application,Technology
SDHY,United States,,,
GROV,United States,https://www.grove.co,Household & Personal Products,Consumer Defensive
EVTV,United States,https://evtvusa.com,Auto Manufacturers,Consumer Cyclical
CETY,United States,https://www.cetyinc.com,Specialty Industrial Machinery,Industrials
KMDA,Israel,https://www.kamada.com,Drug Manufacturers—Specialty & Generic,Healthcare
OABI,United States,https://www.omniab.com,Biotechnology,Healthcare
UHT,United States,https://www.uhrit.com,REIT—Healthcare Facilities,Real Estate
MRCY,United States,https://www.mrcy.com,Aerospace & Defense,Industrials
THCPW,United States,,Shell Companies,Financial Services
HPAI,Singapore,https://www.helport.ai,Software—Infrastructure,Technology
NVAC,United States,,Shell Companies,Financial Services
ALX,United States,https://www.alx-inc.com,REIT—Retail,Real Estate
OSCR,United States,https://www.hioscar.com,Healthcare Plans,Healthcare
EVI,United States,https://www.evi-ind.com,Industrial Distribution,Industrials
INAQW,United States,https://www.insightacqcorp.com,Shell Companies,Financial Services
SFL,Bermuda,https://www.sflcorp.com,Marine Shipping,Industrials
SVRE,Israel,https://saver.one,Scientific & Technical Instruments,Technology
FNKO,United States,https://www.funko.com,Leisure,Consumer Cyclical
ANIX,United States,https://www.anixa.com,Biotechnology,Healthcare
TRMK,United States,https://www.trustmark.com,Banks—Regional,Financial Services
PWP,United States,https://www.pwpartners.com,Capital Markets,Financial Services
BPTH,United States,https://www.biopathholdings.com,Biotechnology,Healthcare
TGAA,Cayman Islands,https://www.tgacquisition1.com,Shell Companies,Financial Services
SANG,Canada,https://sangoma.com,Software—Infrastructure,Technology
TLX,Australia,https://telixpharma.com,Biotechnology,Healthcare
IMCR,United Kingdom,https://www.immunocore.com,Biotechnology,Healthcare
ORKT,Singapore,https://orangekloud.com,Software—Application,Technology
GRPN,United States,https://www.groupon.com,Internet Content & Information,Communication Services
SGHT,United States,https://www.sightsciences.com,Medical Devices,Healthcare
WALD,United Kingdom,https://www.waldencast.com,Household & Personal Products,Consumer Defensive
BNAI,United States,https://www.beninc.ai,Software—Infrastructure,Technology
MAS,United States,https://www.masco.com,Building Products & Equipment,Industrials
CIM,United States,https://www.chimerareit.com,REIT—Mortgage,Real Estate
EB,United States,https://www.eventbrite.com,Software—Application,Technology
BBD,Brazil,https://banco.bradesco,Banks—Regional,Financial Services
PNR,United Kingdom,https://www.pentair.com,Specialty Industrial Machinery,Industrials
HSPTU,United States,,Shell Companies,Financial Services
SLE,United States,https://www.superleague.com,Internet Content & Information,Communication Services
VVI,United States,https://www.viad.com,Specialty Business Services,Industrials
ETB,United States,https://funds.eatonvance.com/Tax-Managed-Buy-Write-Income-Fund-ETB.php,Asset Management,Financial Services
WW,United States,https://corporate.ww.com,Personal Services,Consumer Cyclical
KRP,United States,https://www.kimbellrp.com,Oil & Gas E&P,Energy
RC,United States,https://www.readycapital.com,REIT—Mortgage,Real Estate
FOX,United States,https://www.foxcorporation.com,Entertainment,Communication Services
HVT-A,United States,https://www.havertys.com,Home Improvement Retail,Consumer Cyclical
ELLO,Israel,https://ellomay.com,Utilities—Renewable,Utilities
IVZ,United States,https://www.invesco.com,Asset Management,Financial Services
NAK,Canada,https://www.northerndynastyminerals.com,Other Industrial Metals & Mining,Basic Materials
PATH,United States,https://www.uipath.com,Software—Infrastructure,Technology
HPQ,United States,https://www.hp.com,Computer Hardware,Technology
RUN,United States,https://www.sunrun.com,Solar,Technology
SSSS,United States,https://www.surocap.com,Asset Management,Financial Services
BRK-A,United States,https://www.berkshirehathaway.com,Insurance—Diversified,Financial Services
XBIT,United States,https://www.xbiotech.com,Biotechnology,Healthcare
HBI,United States,https://www.hanes.com,Apparel Manufacturing,Consumer Cyclical
RELL,United States,https://www.rell.com,Electronic Components,Technology
AP,United States,https://ampcopgh.com,Metal Fabrication,Industrials
VLYPP,United States,https://www.valley.com,Banks—Regional,Financial Services
NG,Canada,https://www.novagold.com,Gold,Basic Materials
TSEM,Israel,https://towersemi.com,Semiconductors,Technology
COHN,United States,https://www.cohenandcompany.com,Capital Markets,Financial Services
SAIA,United States,https://www.saia.com,Trucking,Industrials
ATLC,United States,https://www.atlanticus.com,Credit Services,Financial Services
MC,United States,https://www.moelis.com,Capital Markets,Financial Services
MRSN,United States,https://www.mersana.com,Biotechnology,Healthcare
FOR,United States,https://www.forestar.com,Real Estate—Development,Real Estate
KVUE,United States,https://www.kenvue.com,Household & Personal Products,Consumer Defensive
ACT,United States,https://enactmi.com,Insurance—Specialty,Financial Services
TRT,United States,https://www.triotech.com,Semiconductor Equipment & Materials,Technology
KODK,United States,https://www.kodak.com,Specialty Business Services,Industrials
UTL,United States,https://unitil.com,Utilities—Diversified,Utilities
OHI,United States,https://www.omegahealthcare.com,REIT—Healthcare Facilities,Real Estate
RLYB,United States,https://www.rallybio.com,Biotechnology,Healthcare
JXJT,China,https://en.jxluxventure.com,Apparel Manufacturing,Consumer Cyclical
EVBN,United States,https://www.evansbancorp.com,Banks—Regional,Financial Services
RGA,United States,https://www.rgare.com,Insurance—Reinsurance,Financial Services
SUZ,Brazil,https://www.suzano.com.br,Paper & Paper Products,Basic Materials
NPFD,United States,https://www.nuveen.com,Asset Management,Financial Services
STSSW,United States,https://sharpstechnology.com,Medical Instruments & Supplies,Healthcare
RFACW,Singapore,https://www.rfac.us,Shell Companies,Financial Services
ALE,United States,https://www.allete.com,Utilities—Diversified,Utilities
UFPI,United States,https://www.ufpi.com,Lumber & Wood Production,Basic Materials
CRL,United States,https://www.criver.com,Diagnostics & Research,Healthcare
OCCIM,United States,https://www.ofscreditcompany.com,Asset Management,Financial Services
GOLF,United States,https://www.acushnetholdingscorp.com,Leisure,Consumer Cyclical
GRABW,Singapore,https://www.grab.com/sg,Software—Application,Technology
AFRI,Gibraltar,https://forafric.com,Farm Products,Consumer Defensive
SAG,Singapore,https://www.sag.sg,Auto Parts,Consumer Cyclical
CTLP,United States,https://www.cantaloupe.com,Information Technology Services,Technology
WAB,United States,https://www.wabteccorp.com,Railroads,Industrials
RYAN,United States,https://www.ryanspecialty.com/,Insurance—Specialty,Financial Services
MFH,United States,https://mercurityfintech.com,Capital Markets,Financial Services
FOXF,United States,https://www.ridefox.com,Auto Parts,Consumer Cyclical
FGF,United States,https://fg.group,Insurance—Diversified,Financial Services
CRK,United States,https://www.comstockresources.com,Oil & Gas E&P,Energy
LITE,United States,https://www.lumentum.com,Communication Equipment,Technology
CENTA,United States,https://www.central.com,Packaged Foods,Consumer Defensive
FHI,United States,https://www.federatedinvestors.com,Asset Management,Financial Services
ESQ,United States,https://www.esquirebank.com,Banks—Regional,Financial Services
CRUS,United States,https://www.cirrus.com,Semiconductors,Technology
PIPR,United States,https://www.pipersandler.com,Capital Markets,Financial Services
STC,United States,https://www.stewart.com,Insurance—Property & Casualty,Financial Services
PULM,United States,https://www.pulmatrix.com,Biotechnology,Healthcare
TPCS,United States,https://www.techprecision.com,Metal Fabrication,Industrials
BST,United States,https://www.blackrock.com/investing/products/270141/blackrock-science-and-technology-trust-fund,Asset Management,Financial Services
ALCO,United States,https://www.alicoinc.com,Farm Products,Consumer Defensive
EVTC,United States,https://www.evertecinc.com,Software—Infrastructure,Technology
ALNY,United States,https://www.alnylam.com,Biotechnology,Healthcare
GLUE,United States,https://www.monterosatx.com,Biotechnology,Healthcare
FUBO,United States,https://www.fubo.tv,Broadcasting,Communication Services
NVCT,United States,https://www.nuvectis.com,Biotechnology,Healthcare
PRTH,United States,https://www.prth.com,Software—Infrastructure,Technology
AU,United States,https://www.anglogoldashanti.com,Gold,Basic Materials
PTEN,United States,https://www.patenergy.com,Oil & Gas Drilling,Energy
BQ,China,https://www.boqii.com,Specialty Retail,Consumer Cyclical
WAT,United States,https://www.waters.com,Diagnostics & Research,Healthcare
WIW,United States,https://guggenheiminvestments.com/products/cef/wiw,Asset Management,Financial Services
CTBI,United States,https://www.ctbi.com,Banks—Regional,Financial Services
SPT,United States,https://www.sproutsocial.com,Software—Application,Technology
VGI,United States,https://www.virtus.com/our-products/closed-end-fund-details/VGI,Asset Management,Financial Services
BRFH,United States,https://www.barfresh.com,Beverages—Non-Alcoholic,Consumer Defensive
HPS,United States,https://www.jhinvestments.com/Fund/Overview.aspx?ProductType=ClosedEnd&FundID=34300&ClassCode=CE&BackToFundTableType=Price,Asset Management,Financial Services
IMO,Canada,https://www.imperialoil.ca,Oil & Gas Integrated,Energy
RIOT,United States,https://www.riotplatforms.com,Capital Markets,Financial Services
TMCI,United States,https://www.treace.com,Medical Devices,Healthcare
AA,United States,https://www.alcoa.com,Aluminum,Basic Materials
NREF,United States,https://www.nexpointfinance.com,REIT—Mortgage,Real Estate
GORO,United States,https://www.goldresourcecorp.com,Gold,Basic Materials
NVA,Australia,https://novaminerals.com.au,Other Industrial Metals & Mining,Basic Materials
OS,United States,https://www.onestream.com,Software—Infrastructure,Technology
LCTX,United States,https://www.lineagecell.com,Biotechnology,Healthcare
MITK,United States,https://www.miteksystems.com,Software—Application,Technology
SND,United States,https://www.smartsand.com,Oil & Gas Equipment & Services,Energy
NEOV,United States,https://www.neovolta.com,Electrical Equipment & Parts,Industrials
FRAF,United States,https://www.franklinfin.com,Banks—Regional,Financial Services
CBUS,United States,https://www.cibus.com,Biotechnology,Healthcare
DADA,China,https://ir.imdada.cn,Internet Retail,Consumer Cyclical
LOB,United States,https://www.liveoakbank.com,Banks—Regional,Financial Services
MYPSW,United States,https://playstudios.com,Electronic Gaming & Multimedia,Communication Services
PRTC,United States,https://www.puretechhealth.com,Biotechnology,Healthcare
LUCYW,United States,https://www.lucyd.co,Medical Instruments & Supplies,Healthcare
CKX,United States,https://www.ckxlands.com,Oil & Gas E&P,Energy
QRTEP,United States,https://www.qurateretail.com,Internet Retail,Consumer Cyclical
IEX,United States,https://www.idexcorp.com,Specialty Industrial Machinery,Industrials
BUJAW,Malaysia,,Shell Companies,Financial Services
TLN,United States,https://www.talenenergy.com,Utilities—Independent Power Producers,Utilities
CIVB,United States,https://www.civb.com,Banks—Regional,Financial Services
SKX,United States,https://www.skechers.com,Footwear & Accessories,Consumer Cyclical
NYMTI,United States,https://www.nymtrust.com,,
SVMH,Cayman Islands,https://svmh.ai,Auto Manufacturers,Consumer Cyclical
UHAL,United States,https://investors.uhaul.com,Rental & Leasing Services,Industrials
BFS,United States,https://www.saulcenters.com,REIT—Retail,Real Estate
RUSHA,United States,https://www.rushenterprises.com,Auto & Truck Dealerships,Consumer Cyclical
VZ,United States,https://www.verizon.com,Telecom Services,Communication Services
TDOC,United States,https://www.teladochealth.com,Health Information Services,Healthcare
FORLU,United States,https://www.fourleaf.investment,Shell Companies,Financial Services
EUDAW,Singapore,https://euda.com,Health Information Services,Healthcare
UNF,United States,https://www.unifirst.com,Specialty Business Services,Industrials
INOD,United States,https://www.innodata.com,Information Technology Services,Technology
GSM,United Kingdom,https://www.ferroglobe.com,Other Industrial Metals & Mining,Basic Materials
WNW,China,https://www.wnw108.com,Internet Retail,Consumer Cyclical
JNJ,United States,https://www.jnj.com,Drug Manufacturers—General,Healthcare
SBH,United States,https://www.sallybeautyholdings.com,Specialty Retail,Consumer Cyclical
PEBK,United States,https://www.peoplesbanknc.com,Banks—Regional,Financial Services
NFBK,United States,https://www.enorthfield.com,Banks—Regional,Financial Services
RFM,United States,,,
MTDR,United States,https://www.matadorresources.com,Oil & Gas E&P,Energy
TTD,United States,https://www.thetradedesk.com,Software—Application,Technology
CODI,United States,https://www.compassdiversified.com,Conglomerates,Industrials
